Customer_ID,Name,Date_of_Purchase,Product,Frequency,Gender,Age_Group,Region,Annual_Income
e649c6ad-2d6c-422c-b247-a5a93d5cf525,Dr. Steven Holden DDS,2024-08-31,Bluetooth Speaker,9,Other,46-55,Europe,47174
6c8027b2-f755-4413-8c54-f9a8f4d9b18e,Olivia Moore,2024-03-31,Smartwatch,8,Male,18-25,Europe,45625
a43128e9-1c2b-4237-8d75-1b6e64fb4bfd,Amanda Brooks,2025-01-30,VR Headset,8,Female,18-25,Africa,108366
89b1013f-60c4-4114-a3d0-e33733a90476,Donna Singh,2023-05-25,Tablet,10,Female,46-55,South America,147938
580f8243-2092-4fe3-bac2-9d3c068b253f,Courtney Bennett,2025-04-10,Smartwatch,3,Other,56-65,Oceania,94702
47f83a97-b51d-4e2f-91c0-bc82f75d633b,Christopher Smith,2023-08-15,VR Headset,6,Male,18-25,Asia,131274
230996aa-0384-4031-9d7b-0feff92572ec,Rachel Potts,2024-03-20,Gaming Console,7,Other,65+,Africa,26972
01a383b8-4fb5-4653-a2f6-9816674a7846,Dana Marshall,2024-03-28,VR Headset,5,Female,65+,South America,70244
f7de3bf7-f3ad-4513-aa84-46d698bc0049,Jerry Ritter,2023-05-14,TV,1,Other,36-45,Africa,102611
a0754a9d-4aa0-4b1a-8f08-8fe0934677a4,Justin Jimenez,2024-07-04,Laptop,10,Male,65+,Africa,140827
2464d9f2-a525-4951-bb14-ee60fb21f6aa,Ashley Marks,2024-11-19,Camera,7,Other,36-45,Oceania,108454
56d1dbcc-8ab2-4d02-8d0d-8cc462445897,Victoria Weiss,2024-04-01,VR Headset,6,Male,36-45,Africa,71937
cf255005-d45b-44ae-ae4e-64cf1fe1692a,Amanda Little,2024-10-24,Smartphone,9,Female,56-65,Europe,103397
caddf910-d12a-4a60-b856-eb9131c38d84,Elizabeth Williams,2023-05-25,Tablet,1,Other,26-35,Africa,60233
304e8e64-0b22-4db8-8d33-35da624382b8,Jason Mitchell,2024-10-19,Smartphone,2,Female,18-25,Africa,130044
db0477e8-be63-48a5-96c7-d95770b2e2c2,Linda Griffith,2025-01-15,Tablet,7,Female,18-25,South America,70209
d3f3d3fc-a115-434e-bf96-ef22aa28cb2a,Erika Thomas,2023-06-18,TV,4,Other,36-45,Asia,73358
fbb7d92a-d364-4e26-a532-698e41e57931,Samantha Coleman,2023-09-02,TV,1,Male,26-35,Europe,116884
991b0760-2206-4b3e-9239-31950d332533,John Brooks,2023-12-15,Bluetooth Speaker,8,Male,18-25,Africa,123617
c56b00e3-4e29-4b5e-8290-70546a339fff,Jennifer Benitez,2025-03-03,Laptop,4,Other,46-55,Africa,126352
8369a21d-5e0b-4e45-80b8-83b0578d723f,Albert Solomon,2024-11-27,Gaming Console,4,Other,36-45,Asia,51107
e8bb7e52-e925-44d7-8365-1071c2ea8d9a,John Macias,2023-10-25,Headphones,5,Male,65+,Europe,71006
92fe079a-e773-489d-90d9-d970095fa804,Steven Powers,2023-08-26,Smartwatch,10,Female,65+,Africa,74374
ff4f015f-a97d-4a56-aca7-0a4c19132855,Brittany Goodwin,2024-01-10,Bluetooth Speaker,9,Other,26-35,Asia,133349
0247b811-1165-49d1-ab23-3a16ae89dc19,Lindsey David,2023-07-01,Smartwatch,6,Male,56-65,South America,41043
cc1322fb-cd68-49ae-81f4-4ebb1769f81c,Anthony Garcia,2023-07-18,VR Headset,8,Female,46-55,South America,124606
fb6991fc-5001-4b83-9533-fe7b850c34dc,Sean Parrish,2023-08-05,Camera,3,Male,56-65,Asia,63089
7109c178-26e9-4847-98bd-cc19d0780c18,Brandon Vargas,2023-08-01,Gaming Console,5,Female,46-55,South America,58953
abf7416d-8bf2-4dee-b5ad-7d786623a25d,Michael Cain,2024-05-12,VR Headset,9,Other,56-65,South America,91260
1f5d857a-93ab-4c18-8bb3-3bcc7fcb05dc,Michael Atkins,2024-07-17,TV,10,Male,46-55,Africa,96310
f26786ff-e8a3-4647-ac9c-93e2427c37fb,Michael Montgomery,2025-03-09,VR Headset,1,Male,46-55,Africa,57555
23c7b259-0f8b-4220-8f8a-3c8277ae115f,Martin Edwards,2024-01-18,Smartwatch,4,Female,18-25,Asia,135785
21e20425-116e-48f4-8fc0-ceb36cd1767e,Gary Snyder,2023-05-16,TV,6,Male,26-35,Europe,40074
46aab914-51d1-4e69-964d-9856ff474d94,Joshua Washington,2024-05-12,Camera,7,Female,26-35,South America,64293
f530a29e-5587-41f4-884c-6a37caf0b82f,Aaron Roberts,2023-09-23,VR Headset,10,Female,56-65,Europe,80101
8d7c3e37-ff1b-4a3e-9a78-03955a924c1f,James Graves,2023-07-20,Camera,9,Female,36-45,North America,112362
25aa54c0-160d-426c-8396-235068495890,Deborah Williams,2024-03-22,VR Headset,2,Male,46-55,Asia,54728
36fe74b3-70ed-4251-9a91-0f6e4a718c78,Cathy Olson,2024-12-17,Smartwatch,7,Other,65+,South America,72135
2af7b90b-3771-4b47-bbc8-2218efe83a34,Victoria Love,2023-10-16,TV,2,Male,18-25,Oceania,141735
b74c006b-c05c-49c4-bd1f-c97a45d8440b,Susan Johnson DDS,2024-10-01,Tablet,5,Male,26-35,Africa,76219
1ebfb30e-083f-42a9-b92b-080ab22037a7,James Anderson,2023-05-20,TV,9,Female,56-65,Africa,49901
c7fedfc5-b48b-4fac-b0ca-61b1bea250b9,Robert Potter,2023-06-23,Tablet,6,Male,36-45,Oceania,78322
e9de4fbd-a91a-4a4d-b3d6-bfaa62e3a845,Charlene Garcia,2023-09-13,Laptop,3,Male,18-25,Asia,69304
85f81120-d36f-48bf-8ebd-5ad6b146a31e,Stephanie Smith,2023-08-30,Headphones,2,Female,36-45,Europe,143379
6d9466eb-7865-45db-9b42-cb2e964eedcd,Christina Patel,2023-12-03,Gaming Console,1,Male,65+,Oceania,49360
c4615add-62f4-426e-9bee-b33803e00136,Manuel Camacho,2024-11-05,TV,10,Male,65+,North America,25252
aaa01bf7-9675-4adc-9bf3-56de1180bc5f,Dustin Moore,2023-06-08,TV,8,Female,46-55,Oceania,75472
7eefc595-b805-452c-97b4-049caf6afd8d,Xavier Sutton,2023-08-07,Gaming Console,5,Other,65+,Asia,80281
9c7a75e8-32ec-47e1-9ac8-9e5d30aa1838,Heather Huber,2024-09-15,VR Headset,10,Female,18-25,North America,22612
e3f67c67-cd04-4bc4-806e-bad0d93646ca,Meghan Torres,2024-09-14,Smartphone,3,Other,46-55,South America,83373
ada7eb0a-c321-4f85-b7cf-7bf2b369b3e7,Mary Guerrero,2023-10-14,Bluetooth Speaker,9,Other,36-45,Africa,128751
83bbc266-438b-4459-8567-93e0fcfce29c,Victoria Greene,2023-05-22,Camera,1,Female,46-55,Europe,27535
e1d96f66-14c6-4d0f-830d-7de53d425c26,Emily Collins,2025-04-22,Tablet,3,Female,36-45,Africa,79834
528118ac-7829-4fb3-9a4e-a8f7ff6cd76e,Eric Cowan,2024-05-10,VR Headset,9,Other,65+,Europe,91602
74a6357c-9e04-4f5d-ad22-2047458fd777,Cynthia Johnson,2023-12-19,Tablet,6,Male,65+,North America,31486
ef2e6cbc-d9b5-485e-ac23-e3b25849a46a,Sarah Bennett,2023-12-29,Tablet,10,Female,46-55,Asia,104616
fc4013bd-78cb-4c9b-9ba2-aff563aa60aa,Shawn Butler,2024-09-21,Smartwatch,10,Male,18-25,South America,146248
46b65192-4bc4-4bf2-8c13-cf17a58f65e9,Alexis Harrison,2023-08-05,TV,1,Female,46-55,Oceania,48058
087fc221-2f75-43e8-b169-6111aa04e1a5,Anne Moore,2023-05-10,Smartphone,2,Other,36-45,Asia,57988
a2f77e37-fa94-4715-b635-4bf0831af4e5,Andre Pratt,2024-02-06,Smartwatch,7,Male,18-25,Europe,44710
1c4f15f2-59ca-437e-a835-d5b8da6c4c10,Taylor Tran,2025-04-23,Bluetooth Speaker,6,Male,26-35,South America,96126
18e5ecf9-3fe5-4081-ae8b-daa469418164,Craig Berry,2025-01-26,Bluetooth Speaker,1,Female,18-25,Europe,31448
b6680ef0-49d1-497f-a4a3-8928318886cb,Victoria Glenn,2023-09-10,VR Headset,2,Other,26-35,South America,141710
02f7539d-a07f-4e36-adaf-a4c69d90807e,Gregory Ortega,2024-04-22,Tablet,5,Other,65+,Asia,115267
f68585b8-ebcb-498f-a7ba-6747ae2742ba,Tammie Mcclain,2025-04-19,Tablet,1,Male,56-65,Asia,113307
b12f7c6f-ff6d-4402-99df-6f545f43761e,Larry Morrow,2024-05-23,TV,6,Male,18-25,Asia,50528
9d3ae5fa-0bf2-4fa2-bc59-e320a31678e0,Susan Fischer,2024-05-12,VR Headset,10,Male,56-65,North America,105870
95f6cff4-4835-44cf-ab94-c5e3a0bd2a24,Charlotte Jones,2023-07-01,Gaming Console,2,Female,46-55,North America,121135
97a9d754-3d6f-4823-aebb-59f4d40faa0d,Reginald Tucker,2025-02-26,Gaming Console,7,Other,36-45,Europe,101014
e471aa2f-6285-4232-b3a2-fbab9df92608,Bonnie Coleman,2023-05-13,Bluetooth Speaker,9,Male,56-65,Europe,141910
e4b3db2c-9c94-4d5a-96cf-35731da8ad9b,Steven Skinner,2024-04-27,TV,3,Other,36-45,Asia,148565
d8b48579-94e5-42b7-a271-fddd92ec6f7f,David Clements,2024-05-29,Camera,3,Other,56-65,Oceania,79241
cc245f18-cfd8-4ae8-ada3-b3964767dae6,Jessica Gentry,2024-10-11,Smartphone,8,Male,46-55,Europe,98288
408df24d-1e3b-4fca-9a53-f956e3115415,Luis Johnson,2024-06-09,Tablet,10,Other,36-45,Oceania,89281
f1c04f0d-1a75-4150-8a0a-547628861dc2,Ruth Meyer,2024-11-07,TV,1,Other,26-35,Oceania,87816
d330d4d7-09ae-4e16-8692-c7267302b4aa,Daniel Smith,2024-06-07,Smartwatch,4,Female,65+,Asia,119144
1a36e6b7-ba0e-43db-8f7c-607fe88fa134,David Levy,2023-06-10,Bluetooth Speaker,3,Female,26-35,South America,109855
f34fcf14-12cb-43a6-9441-137de6c9dae1,Shannon Mccarthy,2024-12-16,Camera,4,Male,56-65,South America,116382
dba58357-15b5-4f0b-8ed4-6df678d29f31,Brian Garcia,2024-07-11,TV,2,Other,65+,North America,143109
75f0898c-9641-431e-b4cf-354065eea11c,Alec Phillips,2023-08-07,Headphones,4,Female,18-25,North America,65156
56fcc1de-887c-4fd8-83c8-2fa81cc6f42f,Brandy Cox,2024-03-04,Laptop,8,Male,46-55,Europe,78942
a32239a9-ccf9-4987-ade6-005d8ede0a8a,Diana Owens,2023-07-23,Headphones,9,Male,46-55,Oceania,40235
3992bfdf-75cc-4a3f-a1cd-a0859c4321de,Terry Martinez,2025-03-19,Headphones,7,Female,65+,Asia,40012
f3aaf3f5-900b-4629-957f-ecfe8a817351,Carla Weber,2023-08-02,Smartphone,8,Female,56-65,South America,101959
57770ec7-bbc5-4476-87d9-4236ce877e92,Patricia West,2024-07-25,Laptop,3,Female,26-35,South America,35237
bdf29545-069d-44e4-989f-5558a839e12c,Christy Thompson,2024-11-19,Headphones,6,Female,18-25,Asia,36717
335badd9-1710-4f35-970c-05c26ee875b0,Bridget Silva,2023-12-05,Tablet,10,Female,65+,Europe,66536
1ad03134-e12b-472c-83f5-3311b3fbb495,Diana Lang,2024-04-06,TV,7,Other,56-65,Africa,104769
676a5e3f-d5f6-4058-a151-6395dd5e4af9,Justin Garcia,2023-06-04,Smartwatch,4,Male,26-35,North America,91921
2cfaa564-3cc9-4607-b198-d002b3ef28a5,Connie Torres,2023-07-26,Bluetooth Speaker,6,Other,56-65,North America,105444
4cc70edc-12dd-4bed-ad08-d570958d1764,Kristina Velasquez,2024-09-06,TV,6,Female,56-65,South America,44467
cd835763-03ea-4e8d-b54a-67572b3b3eb2,Jennifer Howard,2024-11-25,Tablet,5,Female,56-65,South America,137695
7eb16b32-7f60-469b-a7a2-73ec18befe10,Angela Glenn,2023-10-06,VR Headset,1,Other,26-35,Oceania,25615
9f527f72-6d98-4ea3-9e6b-bc84055ca8c9,Daniel Moore,2024-12-10,Gaming Console,3,Other,65+,North America,96866
b8335bcd-1412-4042-90e0-2f3766be6f77,April Thornton,2023-08-04,Gaming Console,8,Male,46-55,Europe,21448
6c9ff135-bbc1-4fb2-a235-81c7252a096f,Matthew Ferguson,2024-09-11,VR Headset,3,Other,36-45,South America,43484
d2433bee-6eb1-4f6b-93a4-816c3f67f83b,Michael Jimenez,2024-07-09,Tablet,7,Other,26-35,Europe,70730
40a5c772-3382-40ca-90c3-c4b1b56ceeb9,Norma Bell,2023-07-24,TV,3,Female,65+,Asia,57935
2e89a066-e76d-4dfd-979f-17dc718d24f6,David Taylor,2024-08-29,Laptop,9,Female,18-25,Asia,127542
bf1f9b06-dad2-4bbd-a85e-bd9bca13f95a,Adam Brown,2024-02-02,TV,3,Male,56-65,Africa,38994
18964531-a471-46f8-b246-a97f12be04cf,Andrew King,2023-12-17,Headphones,3,Female,56-65,Oceania,21319
f4b14622-7a0c-46d2-9c13-adcbd03bbfcc,Brandon Clements,2023-10-08,Bluetooth Speaker,5,Other,26-35,North America,72874
b9387f38-5399-47c1-b1e0-9096a0cd6fa6,Tamara Andersen,2024-11-08,VR Headset,2,Other,56-65,Africa,74355
6ac864d8-ffce-4450-963e-6151ff95d960,John Hughes Jr.,2024-03-23,Laptop,8,Other,18-25,South America,108411
fa773785-de9b-467b-a362-b64fef6b3501,Tabitha Smith,2024-09-07,Laptop,10,Male,26-35,Oceania,81994
0e66e20b-0594-4696-b624-e0c0aab21399,Angela Wood,2023-07-29,Camera,2,Male,26-35,Asia,88452
d1179f31-e2ba-41bf-acfc-6112e68d2a44,Jeffrey King,2023-09-21,Smartwatch,4,Male,26-35,South America,44152
a5275a21-d88e-4173-a1ad-8cc4f7da0b55,Shane Spears,2024-01-28,VR Headset,7,Male,46-55,South America,98763
384164f9-dfca-4168-a89f-b33c86e8e1c4,Alexander Carter,2024-05-07,TV,3,Other,36-45,Asia,114960
cc8d347b-aeaf-4890-9fa9-7f33d8ce99c3,Jennifer Crawford,2024-10-05,Laptop,5,Male,65+,North America,76475
6a0df6c6-9d13-4edf-98a1-f5d5d21ce344,Lisa Chavez,2024-10-23,VR Headset,6,Other,46-55,Asia,27553
614f3715-9c9e-49aa-9cc5-fd1c96d4fbf4,Taylor Allen,2023-09-17,Headphones,10,Other,36-45,Asia,133554
da26b8d2-cd12-4051-bf13-858f76d2a86d,Andrew Williams,2024-04-23,Smartphone,1,Female,46-55,Europe,100523
21111f1e-8727-46a6-9cf5-bf49642ee8a0,Susan Duncan,2023-08-27,Gaming Console,6,Other,56-65,Africa,103990
eb5075a0-968f-485a-ad3a-27254c719eec,Jermaine Adams,2023-05-27,Tablet,5,Other,65+,Europe,143318
09e1bb4a-3fcd-4f50-90ea-1fe81cd62c94,Ian Hull,2023-05-14,Laptop,8,Other,26-35,Africa,26993
d73d45c4-dda4-44de-9774-7f6c2382c43c,Christine Rhodes,2024-04-21,Headphones,10,Female,26-35,Asia,129690
3e075b52-9831-4717-9c83-fa04e30a01e9,Brett Young,2024-06-16,VR Headset,4,Female,36-45,Africa,77038
f1a0b75a-40c6-4316-ad6c-7564a54e9938,Amy Huffman,2024-10-28,Gaming Console,9,Male,18-25,Africa,45960
af911552-f807-4c58-8740-8aec71d9d130,Joshua Ramirez,2025-03-29,TV,3,Other,26-35,North America,109251
bb7d7ff3-9b91-4779-9312-42965b6d9249,Jeffrey Morton DVM,2023-12-09,Camera,3,Male,65+,South America,29349
caa9b17d-4a7b-483b-985a-7423996aa291,Barbara Castro,2024-03-06,VR Headset,2,Other,46-55,Oceania,114587
c2b37fd9-9e58-4418-8fd4-8ee58402749f,Mark Joseph,2024-10-03,Camera,9,Female,56-65,North America,110227
8d1094d0-130c-46ca-897f-9e67d46e0580,Felicia Becker,2023-11-16,Laptop,7,Other,46-55,North America,84495
67c4cad0-6e36-40f9-a6d0-0e19c39f5171,Joel Ortiz,2025-01-08,Bluetooth Speaker,4,Other,26-35,Europe,131763
b7014035-dd06-4138-9702-54807a2dfb0e,Bryan Williams,2024-01-02,Gaming Console,5,Other,46-55,Europe,40161
73881ffa-7420-464c-979f-5360be1c1170,Erin Weber,2024-03-20,VR Headset,8,Other,36-45,North America,83804
95d1e190-3382-4647-a2cb-204b7541c295,Kristi Jackson,2023-07-05,Bluetooth Speaker,8,Other,18-25,Europe,56651
d94ba723-5143-46a5-948b-802d3f719d88,Cathy Barrett,2024-03-11,Gaming Console,8,Female,26-35,Europe,106614
2b96ba8b-fef7-4026-b676-a0579e73b7cf,Nicholas Miranda,2024-05-13,Smartwatch,10,Other,18-25,Europe,82672
834487d2-9980-464c-9882-959c2a0fa367,Ebony Smith,2025-04-15,Tablet,10,Female,65+,South America,54275
d4ae7e82-1b9c-4bd8-8cd5-6690dbe3b0e2,Olivia Wagner,2023-10-08,Tablet,9,Other,46-55,Africa,64805
eafcfc69-2ef4-4181-b1f2-1e383ed9ffd2,William Thomas,2024-05-28,Headphones,4,Female,26-35,Africa,102288
6a1ccf99-b541-4738-a2bc-0ce59c8a112c,Nicholas Murray,2025-02-20,Camera,6,Female,65+,Europe,141417
40224e75-6e47-4f9b-b5ff-2f6f9b60ab72,Leah Mcdonald,2024-10-23,Laptop,3,Female,26-35,North America,136542
200e45a9-9a87-4fc7-b02a-ca41d5615f5d,Rachel Morales,2024-07-05,Tablet,4,Other,36-45,Asia,92494
732a240b-59e7-4d86-9818-cbf1ac830023,Nicholas Cruz,2023-05-12,TV,2,Male,26-35,Europe,52064
609c84b5-469c-4ad2-9bb0-41dda985e07f,Adrian Ward,2024-07-21,Bluetooth Speaker,5,Male,56-65,Asia,38268
4243b4e6-3324-49f4-993e-e804ff78034d,Lisa Hanson,2024-11-04,Camera,5,Other,18-25,Oceania,111263
7ce3d031-d400-4d41-b296-e45a37b9280c,Ruben Hamilton,2024-12-30,Smartphone,1,Female,46-55,Oceania,59059
45185cd9-b629-4483-a7bf-9e54909136a7,Stephen Shaw,2023-05-29,Gaming Console,9,Other,56-65,South America,76039
ad36f058-3870-44c7-919b-680f552e8493,Daniel Blankenship,2024-11-20,VR Headset,4,Other,56-65,Europe,73178
e2a7b873-fd69-4d96-a17f-fd1863552a58,Derrick Zuniga,2025-04-11,Tablet,7,Male,56-65,North America,70513
c770e32c-d99d-4b04-b11f-38ec1b681eea,Mark Porter,2023-06-18,Laptop,9,Other,36-45,South America,47525
e502f7d4-650b-4125-8298-f7573a99e84e,Jim Hall,2024-06-06,Smartwatch,2,Female,46-55,Europe,89602
c6eb7c33-7f4c-48de-9f9c-fcc289d8ce70,Debra Taylor,2025-02-23,VR Headset,1,Female,26-35,Africa,84716
c319de9b-357c-4754-89a9-b5322883cab6,Elizabeth Clayton,2024-11-16,Gaming Console,9,Male,36-45,South America,82300
1f690ce5-c0e8-4580-bb66-b72ff88f4aeb,Jillian Spencer,2024-03-04,VR Headset,5,Other,65+,North America,129017
664795bb-8963-49b3-b493-260a36855a40,Joe Hill,2023-11-21,Camera,5,Male,26-35,North America,52722
cc4b684b-4d5a-4145-96af-f32a81d85cae,Brandon Moore,2023-09-11,Smartphone,2,Female,18-25,South America,94818
972867ac-015d-4ba5-a4e9-150b49d7277f,Jennifer Dunn,2023-06-29,VR Headset,3,Female,65+,Asia,82022
0b78c919-11c9-42d6-85f2-96385d2250dd,Jennifer Lewis,2023-11-10,VR Headset,5,Female,26-35,South America,135023
5fbfac06-730e-411b-ac14-2ae30359e196,Cheryl Shelton,2024-07-01,Headphones,6,Other,26-35,Africa,70192
6b5ed2b9-85cb-47f4-a44f-4bf01f771803,Karen Johnson,2023-10-20,Gaming Console,8,Male,56-65,North America,98141
cc842c42-a2e0-4063-b347-dacf4d392eee,Stacy Montoya,2024-01-18,TV,1,Other,18-25,Europe,127416
dcb35674-a9bf-4c51-970c-3c775fa61792,Mrs. Elizabeth Brown,2024-08-14,Camera,1,Female,18-25,South America,119169
610fd93a-e144-4df7-847e-a1f753abdb89,Paul Morales,2023-12-25,Bluetooth Speaker,8,Male,56-65,Oceania,106518
207e95ca-d3fd-46c1-8e44-e4f25f035ae7,Ashley Boone,2024-12-27,Camera,9,Female,65+,North America,108916
3afb33cd-14d6-466f-9649-9912eea3d884,William Carroll,2023-05-29,Smartphone,6,Male,26-35,Asia,141549
4d44225d-083f-4a68-8f4f-89d7c2048127,Taylor Hill,2024-01-13,Camera,1,Male,18-25,South America,54891
e7d67c0d-ee16-4a44-81e1-b8962ec1dce6,David Romero,2024-08-28,Headphones,2,Female,46-55,Europe,107720
d4370c6a-371a-4058-a98e-386a19b4f761,Brittany Bowen,2025-02-07,Headphones,1,Male,56-65,Europe,112887
4beca686-f033-4d64-b6dd-521f78a3ccd8,Chris Williams,2023-07-05,Headphones,5,Female,46-55,Asia,86383
6882c309-a200-4816-bad2-ac8d0f2a4024,Nathaniel Phillips,2023-06-29,Smartwatch,10,Female,46-55,Europe,50447
877a438a-d3e1-4aa5-86ec-d4ae17fcf5a8,Chris Ayala,2024-11-15,Camera,3,Other,18-25,Asia,140731
d71afd71-ea70-4ed7-be64-7184857a55f3,Stephanie Hurst,2023-09-23,Bluetooth Speaker,6,Other,18-25,North America,45266
cb3ff0c4-72e5-45ca-9081-7ba64439829f,Brianna Castaneda,2023-06-15,Camera,4,Other,26-35,South America,99425
53a372c4-af72-430a-a1cc-3dd6b1f115e1,Stephanie Martin,2024-01-19,Tablet,9,Female,36-45,Oceania,121687
84eeb429-378f-41fe-b55d-2f80ed1dfa23,Ernest Lewis,2025-04-21,Headphones,1,Male,46-55,South America,139780
34114471-8c5a-489a-95bd-9a785b47db29,Catherine Trevino,2023-08-27,Laptop,9,Female,26-35,South America,118744
f2e0d676-94ce-4b8a-b1ca-1e6fa686e6fc,Kerry Hernandez,2024-07-09,Tablet,9,Male,46-55,South America,67814
94efd63f-d3b2-4c69-b6a8-e359bd34f1da,Sally Smith,2023-11-03,TV,2,Male,26-35,South America,30622
a895b4e9-6acf-4d0f-a547-b1a4f02acbe9,Dr. Robin Lewis,2024-12-13,VR Headset,6,Male,18-25,South America,84833
5d85748a-910d-4368-9aa0-2a0b14789e47,Adrian Campbell,2024-07-08,Smartphone,7,Female,46-55,North America,52489
9d8175ea-8ac7-4f75-9b70-7f3fd7ca034d,Deanna Brown,2024-09-19,Laptop,2,Female,46-55,Europe,125944
79a0d535-3e3c-4014-990d-3481ffa448b3,Billy Foster,2023-11-28,Gaming Console,1,Other,65+,North America,60103
c3c77a9f-c1bb-446f-91d0-425a8a8a785c,Corey Jones,2023-06-25,Smartphone,2,Other,46-55,Europe,33882
08dd83e7-10ff-4470-9f57-5bdb084fba9b,Mrs. Denise Ward,2025-01-25,Laptop,6,Other,46-55,North America,68861
d1022f95-8f31-423e-9474-6635dbcbbae1,Jacob Ramirez,2023-05-21,Headphones,10,Other,36-45,Europe,87706
f477da81-614f-4b29-a0db-5fd5c89e4296,Elizabeth Castillo,2024-02-23,Headphones,8,Other,65+,Oceania,20918
6fa55011-a0f6-425a-9870-879486f6ba89,Laura Holden,2023-11-24,Headphones,9,Male,36-45,Oceania,143010
86f0a156-0be7-49a0-b3a8-36eb199cc998,Jorge Arnold,2024-09-25,Headphones,4,Male,56-65,Europe,38419
7c341a4e-5b2a-4690-92e4-efc7e063af64,Gregory Phillips,2024-03-08,VR Headset,9,Female,46-55,Europe,73990
ea0cabd8-31d7-427c-8597-23575bc38e6c,Stephen Klein,2024-08-01,Camera,7,Male,36-45,Asia,79188
fb3c0f15-c665-462b-ad53-472883e56456,Kelly Stevens,2024-11-26,Smartphone,3,Male,46-55,North America,139373
c1d896d7-f3ce-46ef-ab4e-15791fcff853,Lisa Davis,2024-06-20,Camera,6,Other,36-45,North America,112083
f0810d3f-f266-49ad-a85b-56d195c0c7f7,Michael Cook,2025-03-23,Bluetooth Speaker,9,Female,18-25,South America,83513
f0d60f62-9df4-47ba-94b6-985547583314,Karen Villanueva,2023-08-26,Tablet,2,Female,65+,North America,30002
cf6829db-1e7c-4fdf-852e-86c402428ef7,Amanda Gregory,2024-04-19,TV,3,Male,18-25,Africa,45616
6e7eea9f-b675-47f2-9834-d4fab990d605,Cynthia White,2024-10-29,Bluetooth Speaker,10,Male,56-65,South America,133322
a1d7b3f5-1140-4e0e-9c18-da2571de4e5c,Angelica Davis,2024-11-27,Headphones,3,Female,46-55,Africa,20335
c57d1964-44a7-4a9f-8cd9-b3f491ce841b,Alan Mcbride MD,2024-02-25,Bluetooth Speaker,7,Female,36-45,South America,146474
35f7b3d1-b1c6-4c93-b1c8-6d8bf95e2c15,Amanda Tyler,2024-03-29,Headphones,2,Other,56-65,Asia,71671
fe88eddd-c109-427a-ac1a-a2fd2ef7f227,Luke David,2024-07-27,Camera,1,Other,56-65,South America,54725
7dfdd823-263c-46be-8282-1a9cf490f81d,Jorge Carlson,2023-10-21,Laptop,10,Female,56-65,Europe,149395
b15ccfbe-fc34-4372-8ef2-a59a7682dfb8,Jessica King,2024-12-20,Tablet,1,Female,65+,North America,31454
c23b94df-75ee-426e-a22d-3496f92a89a7,Brian Foster,2024-04-29,Tablet,4,Male,56-65,Africa,37663
010d92d6-4b6d-4bf2-8dcd-e92cf2feb8ed,Jason Cervantes,2024-07-22,Smartphone,9,Other,46-55,Europe,56115
2a33129c-8f29-40ea-8399-faa6ffef11ea,Aaron Rodriguez,2024-09-08,Bluetooth Speaker,1,Male,56-65,Europe,149665
f919778b-6b61-4465-8b96-a7ca023015c5,Matthew Gaines,2025-03-05,Laptop,9,Female,56-65,Africa,98269
4f29e711-4e24-4080-812e-b01e14d42e3b,Calvin Sanchez,2024-09-27,Headphones,10,Male,18-25,Oceania,86999
0fb269e7-0313-4163-87c3-c8050cdce9c3,Stephanie Beasley,2023-12-11,VR Headset,5,Male,65+,Oceania,28441
181ca5df-55cc-43cf-ad2b-e00de6782507,Sharon Jarvis,2023-12-14,Camera,6,Other,46-55,Oceania,135320
4c2712fe-4867-46ab-8ea7-09849c6f4c5f,Mrs. Samantha Davis,2024-12-22,Smartwatch,6,Male,26-35,South America,115602
f9850f02-ae8a-451d-b457-34b6510eeb28,Alexandria Edwards,2023-08-10,Bluetooth Speaker,2,Female,46-55,Asia,125589
137a618e-52b3-41a8-a18b-25038fe1d1fe,Christina Mays,2024-04-14,Bluetooth Speaker,9,Other,56-65,Europe,52491
7e420c2e-a54a-404e-9ee1-cc71b0539b03,Lisa Morton,2024-12-25,Headphones,2,Female,65+,South America,43198
c4ff3411-35f5-4f8d-86a2-973b3591dd12,Amber Smith,2023-07-24,TV,5,Other,26-35,South America,94489
82afa7cd-6d72-481f-b228-4283438b4791,Suzanne Munoz,2024-06-05,Laptop,1,Other,26-35,Europe,142995
2bdb6649-9ecf-4e14-8d10-081a7f343793,Michelle Huffman,2024-10-04,Laptop,10,Female,65+,Asia,128618
ccd050de-43ea-4cdc-aece-d2ae55ce2ba7,Linda Russell,2025-01-14,Bluetooth Speaker,7,Female,65+,South America,129615
204556fa-1082-4bb2-9be4-9ccd90624c18,Deborah Cervantes,2023-11-23,Laptop,10,Other,26-35,North America,46946
7b1824c3-d629-45e9-aa60-4c28642a72be,Danielle Martin,2023-08-19,Smartphone,5,Male,26-35,Asia,71975
b4abf8d4-30db-4fbe-8abb-acb4fa39281d,Brooke Jones,2023-08-13,Headphones,7,Male,18-25,South America,114781
65a8cb48-ea56-4a09-b384-bd436c857d34,Michael Cuevas,2023-07-27,Gaming Console,7,Female,46-55,Oceania,129436
7afffceb-780a-4c39-9c6f-9700e11dc4f5,Monica Morales,2025-01-23,Tablet,1,Other,36-45,Africa,125555
f8ac27cd-e6fb-4a3a-9144-6c454c48b4da,Kathryn Craig,2023-12-04,Gaming Console,8,Female,26-35,South America,74206
